order_id,order_item_id,product_id,seller_id,quantity,selling_price,discount_percent,item_revenue,freight_value
ORD00796,1,PROD0008,SELL030,1,25351.31,0,25351.31,81.9
ORD00797,1,PROD0089,SELL018,2,14563.68,20,29127.36,156.73
ORD00798,1,PROD0035,SELL024,1,40760.08,10,40760.08,157.75
ORD00799,1,PROD0032,SELL036,2,41497.76,5,82995.52,464.48
ORD00800,1,PROD0062,SELL013,1,13035.62,10,13035.62,368.81
ORD00801,1,PROD0032,SELL021,1,43681.85,0,43681.85,251.55
ORD00802,1,PROD0027,SELL027,1,43638.33,10,43638.33,78.23
ORD00802,2,PROD0060,SELL036,1,15950.89,0,15950.89,376.87
ORD00803,1,PROD0031,SELL040,1,17916.62,15,17916.62,401.82
ORD00804,1,PROD0063,SELL014,2,11766.15,15,23532.3,77.04
ORD00805,1,PROD0095,SELL007,4,36524.78,5,146099.12,343.63
ORD00806,1,PROD0008,SELL029,1,25351.31,0,25351.31,85.4
ORD00807,1,PROD0048,SELL003,1,11057.78,10,11057.78,449.66
ORD00808,1,PROD0092,SELL034,2,17584.0,15,35168.0,279.51
ORD00809,1,PROD0058,SELL028,1,26927.03,15,26927.03,239.19
ORD00810,1,PROD0015,SELL009,3,7286.06,0,21858.18,359.13
ORD00810,2,PROD0089,SELL008,1,17294.37,5,17294.37,335.34
ORD00811,1,PROD0066,SELL005,1,43922.73,5,43922.73,189.38
ORD00811,2,PROD0078,SELL035,1,26590.63,0,26590.63,287.99
ORD00811,3,PROD0070,SELL012,1,32837.51,5,32837.51,423.81
ORD00812,1,PROD0095,SELL021,1,34602.43,10,34602.43,496.59
ORD00813,1,PROD0011,SELL013,1,32962.68,15,32962.68,236.32
ORD00814,1,PROD0097,SELL019,1,8307.86,0,8307.86,412.0
ORD00815,1,PROD0041,SELL031,1,33135.6,5,33135.6,42.34
ORD00815,2,PROD0049,SELL039,1,27753.1,10,27753.1,446.32
ORD00816,1,PROD0035,SELL033,1,45288.98,0,45288.98,340.82
ORD00817,1,PROD0027,SELL016,1,41213.98,15,41213.98,292.38
ORD00818,1,PROD0008,SELL018,2,21548.61,15,43097.22,436.67
ORD00819,1,PROD0061,SELL032,2,23801.64,0,47603.28,121.11
ORD00820,1,PROD0093,SELL011,1,5836.51,10,5836.51,343.48
ORD00821,1,PROD0100,SELL017,1,5505.64,15,5505.64,416.36
ORD00822,1,PROD0024,SELL015,2,42002.53,5,84005.06,285.43
ORD00822,2,PROD0052,SELL012,1,1009.3,20,1009.3,458.37
ORD00823,1,PROD0099,SELL007,1,12081.73,5,12081.73,265.46
ORD00823,2,PROD0029,SELL012,2,18550.09,0,37100.18,370.98
ORD00823,3,PROD0094,SELL009,1,19911.42,15,19911.42,58.92
ORD00824,1,PROD0068,SELL017,1,13795.73,15,13795.73,87.42
ORD00825,1,PROD0016,SELL004,1,33191.22,0,33191.22,308.86
ORD00825,2,PROD0070,SELL013,1,34565.8,0,34565.8,332.69
ORD00826,1,PROD0013,SELL036,2,13666.99,5,27333.98,33.94
ORD00826,2,PROD0060,SELL012,1,15950.89,0,15950.89,411.02
ORD00826,3,PROD0065,SELL038,1,43823.47,10,43823.47,82.65
ORD00826,4,PROD0053,SELL009,2,46603.87,5,93207.74,36.17
ORD00827,1,PROD0080,SELL014,1,22569.7,10,22569.7,192.52
ORD00828,1,PROD0062,SELL022,2,13759.82,5,27519.64,385.56
ORD00829,1,PROD0033,SELL003,2,23662.64,15,47325.28,168.16
ORD00830,1,PROD0006,SELL007,1,30349.04,0,30349.04,396.74
ORD00830,2,PROD0067,SELL002,3,3550.13,15,10650.39,441.17
ORD00831,1,PROD0020,SELL030,1,21715.2,15,21715.2,130.04
ORD00832,1,PROD0014,SELL032,1,41510.88,5,41510.88,388.63
ORD00833,1,PROD0068,SELL029,2,16230.27,0,32460.54,141.59
ORD00834,1,PROD0007,SELL024,1,4859.3,10,4859.3,314.67
ORD00834,2,PROD0014,SELL004,1,34956.53,20,34956.53,303.0
ORD00835,1,PROD0081,SELL027,2,12609.72,5,25219.44,206.66
ORD00836,1,PROD0073,SELL016,1,45268.71,5,45268.71,168.37
ORD00837,1,PROD0029,SELL010,2,17622.59,5,35245.18,295.04
ORD00837,2,PROD0038,SELL004,1,16969.12,10,16969.12,495.31
ORD00838,1,PROD0030,SELL021,2,34676.61,10,69353.22,200.05
ORD00838,2,PROD0067,SELL016,2,3967.79,5,7935.58,338.91
ORD00838,3,PROD0078,SELL036,2,22602.04,15,45204.08,491.04
ORD00838,4,PROD0029,SELL001,2,14840.07,20,29680.14,447.02
ORD00839,1,PROD0070,SELL010,1,34565.8,0,34565.8,398.29
ORD00839,2,PROD0087,SELL025,1,39736.4,0,39736.4,326.27
ORD00840,1,PROD0044,SELL008,1,30541.78,0,30541.78,155.51
ORD00841,1,PROD0097,SELL015,1,7477.07,10,7477.07,271.53
ORD00842,1,PROD0011,SELL013,2,38779.62,0,77559.24,485.66
ORD00843,1,PROD0042,SELL030,1,22567.92,0,22567.92,325.88
ORD00843,2,PROD0007,SELL013,2,4589.34,15,9178.68,331.77
ORD00844,1,PROD0058,SELL009,2,28510.97,10,57021.94,223.47
ORD00845,1,PROD0078,SELL005,2,26590.63,0,53181.26,216.72
ORD00846,1,PROD0092,SELL011,1,17584.0,15,17584.0,218.62
ORD00847,1,PROD0078,SELL011,1,26590.63,0,26590.63,382.66
ORD00848,1,PROD0010,SELL035,1,18353.92,0,18353.92,53.12
ORD00849,1,PROD0056,SELL019,4,6887.13,0,27548.52,126.3
ORD00849,2,PROD0036,SELL017,2,44967.36,5,89934.72,281.07
ORD00850,1,PROD0012,SELL032,2,3352.65,5,6705.3,418.84
ORD00851,1,PROD0057,SELL028,2,41561.59,0,83123.18,416.6
ORD00851,2,PROD0030,SELL016,2,32750.13,15,65500.26,113.29
ORD00852,1,PROD0055,SELL008,1,28355.2,10,28355.2,219.25
ORD00852,2,PROD0052,SELL032,1,1198.55,5,1198.55,396.55
ORD00853,1,PROD0081,SELL023,1,13273.39,0,13273.39,496.31
ORD00854,1,PROD0084,SELL012,1,42711.32,5,42711.32,183.87
ORD00855,1,PROD0037,SELL035,2,37232.78,20,74465.56,89.63
ORD00856,1,PROD0077,SELL017,1,18757.67,0,18757.67,91.09
ORD00856,2,PROD0092,SELL039,1,18618.35,10,18618.35,270.74
ORD00856,3,PROD0089,SELL005,1,18204.6,0,18204.6,242.38
ORD00857,1,PROD0062,SELL013,1,11587.22,20,11587.22,117.78
ORD00858,1,PROD0020,SELL040,1,24269.93,5,24269.93,263.7
ORD00859,1,PROD0069,SELL034,1,13948.35,10,13948.35,350.7
ORD00859,2,PROD0041,SELL016,1,31391.62,10,31391.62,445.02
ORD00860,1,PROD0016,SELL011,1,31531.66,5,31531.66,395.84
ORD00861,1,PROD0024,SELL016,1,44213.19,0,44213.19,280.37
ORD00862,1,PROD0088,SELL021,1,35689.74,10,35689.74,369.54
ORD00863,1,PROD0068,SELL039,2,15418.76,5,30837.52,135.07
ORD00864,1,PROD0072,SELL021,1,3983.3,0,3983.3,259.25
ORD00865,1,PROD0074,SELL008,3,37164.26,5,111492.78,107.46
ORD00865,2,PROD0010,SELL013,1,16518.53,10,16518.53,303.53
ORD00866,1,PROD0014,SELL014,2,41510.88,5,83021.76,446.47
ORD00867,1,PROD0020,SELL007,1,22992.57,10,22992.57,70.95
ORD00868,1,PROD0097,SELL001,1,8307.86,0,8307.86,427.01
ORD00868,2,PROD0062,SELL034,1,13035.62,10,13035.62,219.03
ORD00869,1,PROD0097,SELL029,1,8307.86,0,8307.86,435.42
ORD00870,1,PROD0092,SELL019,1,20687.06,0,20687.06,480.26
ORD00870,2,PROD0079,SELL008,3,10767.95,15,32303.85,231.21
ORD00871,1,PROD0031,SELL009,1,17916.62,15,17916.62,495.86
ORD00872,1,PROD0095,SELL012,2,38447.14,0,76894.28,163.65
ORD00873,1,PROD0057,SELL019,1,41561.59,0,41561.59,32.99
ORD00874,1,PROD0091,SELL007,2,20058.46,0,40116.92,59.57
ORD00874,2,PROD0070,SELL013,1,29380.93,15,29380.93,333.22
ORD00875,1,PROD0045,SELL002,1,13709.04,10,13709.04,219.89
ORD00876,1,PROD0062,SELL009,1,12311.42,15,12311.42,472.8
ORD00877,1,PROD0092,SELL008,1,20687.06,0,20687.06,244.87
ORD00877,2,PROD0057,SELL014,1,37405.43,10,37405.43,372.3
ORD00878,1,PROD0053,SELL011,3,44151.04,10,132453.12,405.72
ORD00879,1,PROD0032,SELL035,1,41497.76,5,41497.76,174.79
ORD00879,2,PROD0074,SELL027,1,35208.24,10,35208.24,247.62
ORD00880,1,PROD0100,SELL040,2,6477.22,0,12954.44,449.84
ORD00880,2,PROD0064,SELL039,2,31645.13,15,63290.26,236.23
ORD00881,1,PROD0015,SELL014,1,6193.15,15,6193.15,183.63
ORD00882,1,PROD0051,SELL004,1,47681.83,0,47681.83,445.18
ORD00882,2,PROD0094,SELL017,2,22253.94,5,44507.88,411.09
ORD00883,1,PROD0066,SELL023,1,41611.0,10,41611.0,215.34
ORD00884,1,PROD0074,SELL037,1,37164.26,5,37164.26,193.04
ORD00885,1,PROD0076,SELL002,1,1861.17,0,1861.17,160.28
ORD00885,2,PROD0096,SELL033,1,37450.52,10,37450.52,122.28
ORD00885,3,PROD0045,SELL001,1,12185.82,20,12185.82,68.84
ORD00886,1,PROD0088,SELL030,1,35689.74,10,35689.74,95.63
ORD00887,1,PROD0080,SELL003,1,22569.7,10,22569.7,341.01
ORD00888,1,PROD0049,SELL022,1,30836.78,0,30836.78,114.05
ORD00889,1,PROD0051,SELL034,1,47681.83,0,47681.83,34.11
ORD00890,1,PROD0047,SELL023,2,25447.1,15,50894.2,61.03
ORD00891,1,PROD0013,SELL015,3,14386.31,0,43158.93,159.47
ORD00892,1,PROD0100,SELL002,1,6153.36,5,6153.36,55.29
ORD00892,2,PROD0020,SELL008,1,25547.3,0,25547.3,138.48
ORD00893,1,PROD0037,SELL034,2,39559.83,15,79119.66,190.92
ORD00894,1,PROD0079,SELL024,3,12034.77,5,36104.31,263.3
ORD00895,1,PROD0023,SELL016,1,35921.26,15,35921.26,94.32
ORD00896,1,PROD0095,SELL027,1,38447.14,0,38447.14,217.36
ORD00897,1,PROD0019,SELL038,1,41079.86,10,41079.86,487.87
ORD00898,1,PROD0007,SELL019,1,5129.26,5,5129.26,159.51
ORD00899,1,PROD0068,SELL023,1,14607.24,10,14607.24,310.2
ORD00900,1,PROD0033,SELL028,2,27838.4,0,55676.8,305.02
ORD00900,2,PROD0056,SELL034,1,6887.13,0,6887.13,431.26
ORD00900,3,PROD0051,SELL002,1,38145.46,20,38145.46,219.4
ORD00901,1,PROD0033,SELL003,1,25054.56,10,25054.56,305.22
ORD00902,1,PROD0032,SELL005,1,43681.85,0,43681.85,150.1
ORD00903,1,PROD0076,SELL029,2,1581.99,15,3163.98,209.64
ORD00904,1,PROD0032,SELL015,2,39313.67,10,78627.34,235.34
ORD00905,1,PROD0092,SELL017,1,19652.71,5,19652.71,494.38
ORD00906,1,PROD0085,SELL002,1,30127.53,10,30127.53,151.96
ORD00907,1,PROD0065,SELL038,1,48692.75,0,48692.75,82.62
ORD00908,1,PROD0010,SELL035,3,15600.83,15,46802.49,172.93
ORD00909,1,PROD0065,SELL024,1,48692.75,0,48692.75,111.11
ORD00910,1,PROD0011,SELL020,1,38779.62,0,38779.62,334.54
ORD00911,1,PROD0097,SELL026,1,6646.29,20,6646.29,467.2
ORD00912,1,PROD0015,SELL023,1,6921.76,5,6921.76,289.37
ORD00913,1,PROD0085,SELL026,1,30127.53,10,30127.53,445.84
ORD00914,1,PROD0066,SELL020,1,43922.73,5,43922.73,101.89
ORD00915,1,PROD0074,SELL015,1,37164.26,5,37164.26,357.44
ORD00916,1,PROD0055,SELL002,1,31505.78,0,31505.78,170.95
ORD00917,1,PROD0027,SELL015,1,43638.33,10,43638.33,450.39
ORD00917,2,PROD0092,SELL022,1,20687.06,0,20687.06,461.62
ORD00917,3,PROD0053,SELL021,1,49056.71,0,49056.71,186.25
ORD00917,4,PROD0014,SELL002,3,41510.88,5,124532.64,479.39
ORD00918,1,PROD0073,SELL027,1,47651.27,0,47651.27,385.13
ORD00919,1,PROD0006,SELL035,1,25796.68,15,25796.68,31.34
ORD00920,1,PROD0029,SELL026,1,15767.58,15,15767.58,286.58
ORD00920,2,PROD0042,SELL040,2,20311.13,10,40622.26,460.11
ORD00920,3,PROD0080,SELL038,1,22569.7,10,22569.7,236.96
ORD00920,4,PROD0024,SELL033,1,44213.19,0,44213.19,449.49
ORD00921,1,PROD0088,SELL031,4,39655.27,0,158621.08,466.51
ORD00922,1,PROD0072,SELL014,1,3983.3,0,3983.3,488.66
ORD00922,2,PROD0051,SELL009,1,45297.74,5,45297.74,184.0
ORD00923,1,PROD0049,SELL025,2,30836.78,0,61673.56,454.42
ORD00924,1,PROD0055,SELL024,1,29930.49,5,29930.49,282.63
ORD00925,1,PROD0048,SELL026,2,11057.78,10,22115.56,431.52
ORD00925,2,PROD0034,SELL012,2,14431.88,0,28863.76,165.92
ORD00926,1,PROD0023,SELL010,1,33808.25,20,33808.25,405.15
ORD00927,1,PROD0011,SELL012,1,31023.7,20,31023.7,73.38
ORD00928,1,PROD0069,SELL031,1,12398.54,20,12398.54,256.16
ORD00928,2,PROD0002,SELL032,4,3080.28,0,12321.12,441.07
ORD00928,3,PROD0014,SELL012,1,37141.31,15,37141.31,198.43
ORD00929,1,PROD0055,SELL005,1,31505.78,0,31505.78,107.37
ORD00930,1,PROD0007,SELL036,1,4589.34,15,4589.34,109.34
ORD00930,2,PROD0060,SELL017,3,15950.89,0,47852.67,90.12
ORD00931,1,PROD0048,SELL019,2,12286.42,0,24572.84,98.45
ORD00932,1,PROD0079,SELL032,2,11401.36,10,22802.72,413.33
ORD00932,2,PROD0098,SELL006,1,40279.2,15,40279.2,217.13
ORD00933,1,PROD0010,SELL023,2,16518.53,10,33037.06,58.57
ORD00933,2,PROD0061,SELL005,1,22611.56,5,22611.56,146.06
ORD00934,1,PROD0030,SELL022,2,32750.13,15,65500.26,35.55
ORD00935,1,PROD0009,SELL028,1,49551.55,0,49551.55,149.43
ORD00936,1,PROD0089,SELL031,1,18204.6,0,18204.6,361.15
ORD00936,2,PROD0009,SELL036,1,44596.4,10,44596.4,335.93
ORD00937,1,PROD0085,SELL017,2,30127.53,10,60255.06,407.84
ORD00938,1,PROD0018,SELL031,1,28550.05,15,28550.05,350.08
ORD00939,1,PROD0029,SELL038,1,17622.59,5,17622.59,141.99
ORD00940,1,PROD0023,SELL034,2,35921.26,15,71842.52,364.49
ORD00941,1,PROD0050,SELL028,1,33302.47,0,33302.47,44.01
ORD00941,2,PROD0060,SELL039,2,15153.35,5,30306.7,406.96
ORD00942,1,PROD0071,SELL021,1,27754.97,10,27754.97,69.97
ORD00942,2,PROD0038,SELL033,2,16969.12,10,33938.24,159.89
ORD00943,1,PROD0087,SELL007,1,39736.4,0,39736.4,393.35
ORD00944,1,PROD0076,SELL005,1,1581.99,15,1581.99,51.66
ORD00944,2,PROD0049,SELL028,3,27753.1,10,83259.3,228.38
ORD00944,3,PROD0057,SELL006,1,35327.35,15,35327.35,214.7
ORD00945,1,PROD0052,SELL040,2,1072.39,15,2144.78,156.37
ORD00946,1,PROD0093,SELL037,1,6160.76,5,6160.76,212.55
ORD00947,1,PROD0085,SELL005,1,31801.28,5,31801.28,307.94
ORD00947,2,PROD0083,SELL012,1,5398.53,15,5398.53,297.59
ORD00947,3,PROD0063,SELL025,1,13150.4,5,13150.4,89.46
ORD00947,4,PROD0079,SELL006,1,10767.95,15,10767.95,389.08
ORD00948,1,PROD0071,SELL037,1,30838.86,0,30838.86,64.23
ORD00948,2,PROD0001,SELL030,1,24215.51,5,24215.51,486.61
ORD00948,3,PROD0098,SELL008,1,45017.93,5,45017.93,361.85
ORD00949,1,PROD0078,SELL038,1,26590.63,0,26590.63,155.15
ORD00950,1,PROD0094,SELL024,1,23425.2,0,23425.2,416.95
ORD00951,1,PROD0047,SELL001,2,29937.77,0,59875.54,375.13
ORD00951,2,PROD0064,SELL005,1,37229.56,0,37229.56,360.94
ORD00952,1,PROD0072,SELL040,1,3584.97,10,3584.97,400.15
ORD00953,1,PROD0010,SELL024,1,18353.92,0,18353.92,399.56
ORD00953,2,PROD0050,SELL036,1,29972.22,10,29972.22,57.73
ORD00953,3,PROD0070,SELL008,1,27652.64,20,27652.64,316.9
ORD00953,4,PROD0099,SELL030,2,12717.61,0,25435.22,413.65
ORD00954,1,PROD0010,SELL028,1,16518.53,10,16518.53,32.16
ORD00955,1,PROD0083,SELL010,2,6033.65,5,12067.3,224.21
ORD00956,1,PROD0012,SELL033,3,2823.29,20,8469.87,125.03
ORD00956,2,PROD0080,SELL020,2,25077.44,0,50154.88,453.8
ORD00957,1,PROD0038,SELL014,3,16969.12,10,50907.36,372.33
ORD00958,1,PROD0005,SELL028,1,43201.48,5,43201.48,132.94
ORD00959,1,PROD0081,SELL020,1,13273.39,0,13273.39,52.29
ORD00960,1,PROD0021,SELL012,2,47570.67,0,95141.34,45.99
ORD00960,2,PROD0027,SELL022,3,48487.03,0,145461.09,49.98
ORD00960,3,PROD0073,SELL020,2,42886.14,10,85772.28,312.04
ORD00961,1,PROD0038,SELL029,2,18854.58,0,37709.16,360.27
ORD00962,1,PROD0011,SELL009,1,32962.68,15,32962.68,398.92
ORD00963,1,PROD0093,SELL012,3,6485.01,0,19455.03,405.04
ORD00964,1,PROD0025,SELL009,1,28464.86,5,28464.86,467.45
ORD00965,1,PROD0028,SELL020,2,11891.65,0,23783.3,354.31
ORD00966,1,PROD0070,SELL020,1,29380.93,15,29380.93,479.04
ORD00967,1,PROD0019,SELL003,1,45644.29,0,45644.29,57.88
ORD00968,1,PROD0050,SELL029,1,33302.47,0,33302.47,356.86
ORD00969,1,PROD0048,SELL001,1,11672.1,5,11672.1,386.62
ORD00969,2,PROD0029,SELL011,1,18550.09,0,18550.09,105.52
ORD00969,3,PROD0003,SELL023,2,30846.67,0,61693.34,129.88
ORD00970,1,PROD0074,SELL010,1,39120.27,0,39120.27,185.58
ORD00971,1,PROD0070,SELL036,3,32837.51,5,98512.53,144.2
ORD00972,1,PROD0087,SELL022,3,33775.94,15,101327.82,244.57
ORD00973,1,PROD0095,SELL038,2,38447.14,0,76894.28,215.76
ORD00974,1,PROD0067,SELL012,1,3967.79,5,3967.79,247.78
ORD00975,1,PROD0025,SELL028,2,29963.01,0,59926.02,334.11
ORD00976,1,PROD0056,SELL007,2,6542.77,5,13085.54,129.37
ORD00977,1,PROD0049,SELL034,1,30836.78,0,30836.78,496.44
ORD00977,2,PROD0072,SELL022,3,3784.14,5,11352.42,389.83
ORD00978,1,PROD0023,SELL033,1,33808.25,20,33808.25,176.17
ORD00979,1,PROD0081,SELL015,1,11282.38,15,11282.38,57.81
ORD00980,1,PROD0078,SELL013,2,23931.57,10,47863.14,375.79
ORD00981,1,PROD0017,SELL007,1,14086.53,10,14086.53,49.47
ORD00982,1,PROD0092,SELL039,1,17584.0,15,17584.0,244.75
ORD00983,1,PROD0077,SELL006,1,15944.02,15,15944.02,352.32
ORD00984,1,PROD0032,SELL035,2,43681.85,0,87363.7,211.94
ORD00985,1,PROD0054,SELL030,3,33557.04,15,100671.12,49.07
ORD00985,2,PROD0051,SELL015,2,40529.56,15,81059.12,69.53
ORD00986,1,PROD0026,SELL020,1,36128.85,0,36128.85,135.62
ORD00987,1,PROD0016,SELL019,3,33191.22,0,99573.66,399.34
ORD00987,2,PROD0012,SELL009,3,3176.2,10,9528.6,472.19
ORD00988,1,PROD0077,SELL007,2,15944.02,15,31888.04,99.33
ORD00988,2,PROD0088,SELL016,2,33706.98,15,67413.96,364.27
ORD00988,3,PROD0080,SELL039,1,23823.57,5,23823.57,133.68
ORD00989,1,PROD0069,SELL016,1,15498.17,0,15498.17,125.08
ORD00990,1,PROD0004,SELL024,4,27827.24,0,111308.96,435.88
ORD00991,1,PROD0093,SELL013,1,6485.01,0,6485.01,204.24
ORD00991,2,PROD0099,SELL031,4,12717.61,0,50870.44,211.73
ORD00991,3,PROD0082,SELL039,2,47328.2,5,94656.4,409.24
ORD00991,4,PROD0043,SELL028,1,12982.22,0,12982.22,67.17
ORD00992,1,PROD0098,SELL026,1,47387.29,0,47387.29,471.78
ORD00993,1,PROD0092,SELL038,4,20687.06,0,82748.24,210.86
ORD00994,1,PROD0039,SELL021,2,11420.8,0,22841.6,410.51
ORD00994,2,PROD0100,SELL029,1,6477.22,0,6477.22,392.05
ORD00995,1,PROD0046,SELL011,1,39746.48,0,39746.48,203.13
ORD00996,1,PROD0056,SELL030,1,5854.06,15,5854.06,335.73
ORD00996,2,PROD0065,SELL032,1,46258.11,5,46258.11,332.12
ORD00997,1,PROD0058,SELL009,1,30094.92,5,30094.92,182.24
ORD00998,1,PROD0004,SELL024,1,26435.88,5,26435.88,492.52
ORD00999,1,PROD0025,SELL008,1,26966.71,10,26966.71,136.55
ORD01000,1,PROD0005,SELL013,1,43201.48,5,43201.48,192.56
ORD01001,1,PROD0048,SELL040,1,10443.46,15,10443.46,339.86
ORD01002,1,PROD0047,SELL031,2,25447.1,15,50894.2,397.4
ORD01003,1,PROD0071,SELL033,1,27754.97,10,27754.97,400.32
ORD01003,2,PROD0059,SELL008,2,1776.45,15,3552.9,419.99
ORD01003,3,PROD0006,SELL013,1,30349.04,0,30349.04,260.95
ORD01004,1,PROD0064,SELL028,3,33506.6,10,100519.8,281.04
ORD01004,2,PROD0086,SELL017,2,13960.74,5,27921.48,182.43
ORD01004,3,PROD0081,SELL017,1,13273.39,0,13273.39,485.84
ORD01005,1,PROD0072,SELL037,1,3385.81,15,3385.81,495.68
ORD01006,1,PROD0048,SELL004,3,12286.42,0,36859.26,451.63
ORD01007,1,PROD0031,SELL001,1,21078.38,0,21078.38,432.68
ORD01008,1,PROD0052,SELL004,1,1261.63,0,1261.63,217.67
ORD01009,1,PROD0033,SELL037,1,27838.4,0,27838.4,324.32
ORD01010,1,PROD0073,SELL006,1,45268.71,5,45268.71,492.84
ORD01011,1,PROD0086,SELL040,2,13960.74,5,27921.48,93.9
ORD01011,2,PROD0002,SELL006,1,3080.28,0,3080.28,124.84
ORD01011,3,PROD0010,SELL016,2,17436.22,5,34872.44,474.92
ORD01012,1,PROD0030,SELL039,4,38529.57,0,154118.28,235.79
ORD01012,2,PROD0011,SELL025,2,38779.62,0,77559.24,480.8
ORD01013,1,PROD0027,SELL037,3,43638.33,10,130914.99,175.12
ORD01014,1,PROD0024,SELL015,1,44213.19,0,44213.19,86.89
ORD01015,1,PROD0037,SELL001,2,46540.98,0,93081.96,227.81
ORD01015,2,PROD0062,SELL036,1,14484.02,0,14484.02,286.04
ORD01016,1,PROD0005,SELL017,2,45475.24,0,90950.48,221.15
ORD01017,1,PROD0082,SELL037,2,49819.16,0,99638.32,357.09
ORD01018,1,PROD0087,SELL014,1,39736.4,0,39736.4,66.83
ORD01019,1,PROD0039,SELL022,2,9707.68,15,19415.36,472.78
ORD01020,1,PROD0032,SELL017,1,41497.76,5,41497.76,136.42
ORD01020,2,PROD0091,SELL018,2,20058.46,0,40116.92,277.14
ORD01021,1,PROD0028,SELL037,2,11297.07,5,22594.14,392.15
ORD01022,1,PROD0058,SELL004,2,31678.86,0,63357.72,255.01
ORD01022,2,PROD0017,SELL003,1,15651.7,0,15651.7,430.26
ORD01023,1,PROD0002,SELL003,1,2926.27,5,2926.27,428.68
ORD01024,1,PROD0015,SELL014,2,6921.76,5,13843.52,433.48
ORD01025,1,PROD0056,SELL006,3,6198.42,10,18595.26,473.86
ORD01026,1,PROD0007,SELL014,1,5399.22,0,5399.22,419.54
ORD01027,1,PROD0039,SELL015,2,10278.72,10,20557.44,225.37
ORD01028,1,PROD0019,SELL018,1,43362.08,5,43362.08,53.56
ORD01028,2,PROD0073,SELL006,1,38121.02,20,38121.02,235.93
ORD01029,1,PROD0007,SELL011,2,4859.3,10,9718.6,161.76
ORD01029,2,PROD0021,SELL026,1,45192.14,5,45192.14,188.28
ORD01030,1,PROD0018,SELL002,1,31908.88,5,31908.88,496.01
ORD01031,1,PROD0016,SELL028,2,31531.66,5,63063.32,413.42
ORD01031,2,PROD0086,SELL029,2,14695.52,0,29391.04,254.84
ORD01032,1,PROD0023,SELL015,2,40147.29,5,80294.58,151.41
ORD01033,1,PROD0095,SELL002,1,34602.43,10,34602.43,480.08
ORD01034,1,PROD0094,SELL007,2,22253.94,5,44507.88,328.95
ORD01035,1,PROD0007,SELL035,1,4589.34,15,4589.34,237.13
ORD01035,2,PROD0050,SELL031,1,33302.47,0,33302.47,439.94
ORD01035,3,PROD0047,SELL005,1,29937.77,0,29937.77,48.85
ORD01036,1,PROD0095,SELL010,3,36524.78,5,109574.34,324.78
ORD01037,1,PROD0066,SELL003,1,46234.45,0,46234.45,353.53
ORD01038,1,PROD0005,SELL015,1,43201.48,5,43201.48,306.25
ORD01039,1,PROD0033,SELL016,1,26446.48,5,26446.48,106.87
ORD01040,1,PROD0025,SELL013,2,29963.01,0,59926.02,283.6
ORD01041,1,PROD0064,SELL039,1,37229.56,0,37229.56,157.35
ORD01041,2,PROD0066,SELL002,2,46234.45,0,92468.9,205.87
ORD01042,1,PROD0033,SELL040,2,27838.4,0,55676.8,230.76
ORD01043,1,PROD0021,SELL037,1,45192.14,5,45192.14,446.34
ORD01043,2,PROD0046,SELL023,1,39746.48,0,39746.48,314.16
ORD01044,1,PROD0053,SELL010,1,49056.71,0,49056.71,342.48
ORD01044,2,PROD0028,SELL038,1,11297.07,5,11297.07,247.74
ORD01044,3,PROD0006,SELL010,1,30349.04,0,30349.04,322.54
ORD01045,1,PROD0083,SELL036,1,6351.21,0,6351.21,370.21
ORD01046,1,PROD0083,SELL006,1,6351.21,0,6351.21,476.39
ORD01047,1,PROD0052,SELL020,2,1261.63,0,2523.26,303.94
ORD01048,1,PROD0073,SELL033,3,45268.71,5,135806.13,329.99
ORD01049,1,PROD0096,SELL008,1,37450.52,10,37450.52,132.32
ORD01049,2,PROD0040,SELL012,1,39621.19,0,39621.19,467.18
ORD01050,1,PROD0015,SELL019,2,6193.15,15,12386.3,461.01
ORD01051,1,PROD0079,SELL039,3,12668.18,0,38004.54,354.61
ORD01052,1,PROD0096,SELL001,1,41611.69,0,41611.69,122.45
ORD01052,2,PROD0022,SELL011,1,11520.52,0,11520.52,216.13
ORD01053,1,PROD0046,SELL036,2,33784.51,15,67569.02,425.95
ORD01054,1,PROD0032,SELL012,2,34945.48,20,69890.96,127.2
ORD01054,2,PROD0030,SELL033,1,36603.09,5,36603.09,401.11
ORD01055,1,PROD0099,SELL012,1,12717.61,0,12717.61,234.01
ORD01055,2,PROD0052,SELL020,3,1261.63,0,3784.89,487.38
ORD01056,1,PROD0045,SELL039,2,15232.27,0,30464.54,254.13
ORD01056,2,PROD0024,SELL002,1,37581.21,15,37581.21,261.71
ORD01056,3,PROD0060,SELL007,2,15153.35,5,30306.7,325.7
ORD01057,1,PROD0078,SELL029,3,26590.63,0,79771.89,461.56
ORD01058,1,PROD0087,SELL002,4,33775.94,15,135103.76,100.82
ORD01059,1,PROD0058,SELL014,1,30094.92,5,30094.92,295.79
ORD01060,1,PROD0078,SELL002,1,23931.57,10,23931.57,97.08
ORD01061,1,PROD0077,SELL030,1,16881.9,10,16881.9,149.81
ORD01062,1,PROD0053,SELL030,1,41698.2,15,41698.2,273.92
ORD01063,1,PROD0002,SELL039,1,2772.25,10,2772.25,408.92
ORD01064,1,PROD0008,SELL002,2,25351.31,0,50702.62,281.28
ORD01065,1,PROD0040,SELL035,1,35659.07,10,35659.07,376.34
ORD01066,1,PROD0058,SELL004,1,31678.86,0,31678.86,192.11
