order_id,order_date,order_status,customer_id,gender,city,state,product_id,product_name,category,subcategory,quantity,selling_price,discount_percent,revenue,profit,freight_value,seller_id,seller_status_ref,seller_rating,delivery_days
ORD01550,2025-07-05 13:00:00,Delivered,CUST0291,Female,Kozhikode,Kerala,PROD0051,Men Product 51,Fashion,Men,1,45297.74,5,45297.74,12068.17,140.19,SELL020,SELL020,4.6,8
ORD01551,2025-01-10 10:00:00,Delivered,CUST0003,Male,Ahmedabad,Gujarat,PROD0088,Laptops Product 88,Electronics,Laptops,1,39655.27,0,39655.27,15310.16,350.12,SELL006,SELL006,4.5,8
ORD01552,2025-06-02 11:00:00,Cancelled,CUST0185,Female,Nizamabad,Telangana,PROD0018,Women Product 18,Fashion,Women,1,28550.05,15,28550.05,2558.8,220.72,SELL005,SELL005,3.8,
ORD01553,2025-07-02 05:00:00,Delivered,CUST0051,Male,Mysuru,Karnataka,PROD0007,Accessories Product 7,Electronics,Accessories,2,5129.26,5,10258.52,1697.9,256.2,SELL015,SELL015,3.9,2
ORD01554,2025-01-07 18:00:00,Cancelled,CUST0104,Male,Surat,Gujarat,PROD0089,Skincare Product 89,Beauty,Skincare,1,16384.14,10,16384.14,3558.73,230.33,SELL026,SELL026,4.3,
ORD01554,2025-01-07 18:00:00,Cancelled,CUST0104,Male,Surat,Gujarat,PROD0072,Fiction Product 72,Books,Fiction,2,3983.3,0,7966.6,2213.7,489.58,SELL006,SELL006,4.5,
ORD01554,2025-01-07 18:00:00,Cancelled,CUST0104,Male,Surat,Gujarat,PROD0028,Education Product 28,Books,Education,1,11297.07,5,11297.07,3988.75,65.47,SELL010,SELL010,4.2,
ORD01555,2025-01-04 03:00:00,Delivered,CUST0236,Other,Warangal,Telangana,PROD0062,Fiction Product 62,Books,Fiction,1,14484.02,0,14484.02,3146.26,64.6,SELL009,SELL009,4.2,8
ORD01556,2025-03-06 07:00:00,Delivered,CUST0181,Male,Thrissur,Kerala,PROD0035,Accessories Product 35,Fashion,Accessories,2,43024.53,5,86049.06,32627.62,267.59,SELL013,SELL013,5.0,4
ORD01556,2025-03-06 07:00:00,Delivered,CUST0181,Male,Thrissur,Kerala,PROD0074,Sportswear Product 74,Sports,Sportswear,3,39120.27,0,117360.81,51709.68,483.39,SELL038,SELL038,4.3,10
ORD01557,2025-08-08 06:00:00,Shipped,CUST0040,Male,Tirupati,Andhra Pradesh,PROD0003,Smartphones Product 3,Electronics,Smartphones,1,26219.67,15,26219.67,5030.84,172.27,SELL030,SELL030,4.3,
ORD01558,2025-04-04 09:00:00,Delivered,CUST0159,Male,Nizamabad,Telangana,PROD0050,Skincare Product 50,Beauty,Skincare,1,33302.47,0,33302.47,14216.3,465.07,SELL009,SELL009,4.2,7
ORD01559,2025-08-19 07:00:00,Delivered,CUST0241,Male,Tirupati,Andhra Pradesh,PROD0022,Skincare Product 22,Beauty,Skincare,1,10368.47,10,10368.47,3604.28,122.85,SELL017,SELL017,3.6,3
ORD01560,2025-09-23 15:00:00,Delivered,CUST0237,Male,Madurai,Tamil Nadu,PROD0044,Sportswear Product 44,Sports,Sportswear,2,25960.51,15,51921.02,11344.5,134.72,SELL026,SELL026,4.3,5
ORD01561,2025-01-25 07:00:00,Delivered,CUST0293,Female,Visakhapatnam,Andhra Pradesh,PROD0038,Makeup Product 38,Beauty,Makeup,1,17911.85,5,17911.85,5575.96,53.77,SELL031,SELL031,3.6,6
ORD01562,2025-12-24 11:00:00,Delivered,CUST0215,Female,Warangal,Telangana,PROD0052,Sportswear Product 52,Sports,Sportswear,1,1261.63,0,1261.63,270.24,102.28,SELL009,SELL009,4.2,2
ORD01562,2025-12-24 11:00:00,Delivered,CUST0215,Female,Warangal,Telangana,PROD0049,Skincare Product 49,Beauty,Skincare,1,27753.1,10,27753.1,8789.95,138.54,SELL003,SELL003,4.7,5
ORD01563,2025-12-14 10:00:00,Delivered,CUST0052,Male,Thrissur,Kerala,PROD0059,Accessories Product 59,Electronics,Accessories,2,1985.44,5,3970.88,1444.44,458.38,SELL012,SELL012,4.8,9
ORD01564,2025-08-04 18:00:00,Cancelled,CUST0169,Male,Mumbai,Maharashtra,PROD0035,Accessories Product 35,Fashion,Accessories,3,40760.08,10,122280.24,42148.08,132.19,SELL009,SELL009,4.2,
ORD01565,2025-03-25 05:00:00,Delivered,CUST0157,Female,Mumbai,Maharashtra,PROD0083,Skincare Product 83,Beauty,Skincare,1,6033.65,5,6033.65,1078.04,355.96,SELL040,SELL040,4.9,10
ORD01565,2025-03-25 05:00:00,Delivered,CUST0157,Female,Mumbai,Maharashtra,PROD0098,Appliances Product 98,Home & Kitchen,Appliances,2,47387.29,0,94774.58,29370.42,195.87,SELL031,SELL031,3.6,5
ORD01565,2025-03-25 05:00:00,Delivered,CUST0157,Female,Mumbai,Maharashtra,PROD0042,Education Product 42,Books,Education,1,22567.92,0,22567.92,10123.57,232.7,SELL039,SELL039,4.8,10
ORD01566,2025-05-01 12:00:00,Delivered,CUST0239,Female,Visakhapatnam,Andhra Pradesh,PROD0003,Smartphones Product 3,Electronics,Smartphones,1,24677.34,20,24677.34,3488.51,56.13,SELL037,SELL037,3.6,9
ORD01567,2025-03-16 14:00:00,Delivered,CUST0155,Female,Mumbai,Maharashtra,PROD0034,Fitness Product 34,Sports,Fitness,2,14431.88,0,28863.76,7041.56,331.41,SELL004,SELL004,3.6,6
ORD01568,2025-08-15 11:00:00,Shipped,CUST0222,Female,New Delhi,Delhi,PROD0040,Audio Product 40,Electronics,Audio,2,37640.13,5,75280.26,28752.94,39.04,SELL015,SELL015,3.9,
ORD01569,2025-12-19 11:00:00,Delivered,CUST0094,Male,Nagpur,Maharashtra,PROD0026,Furniture Product 26,Home & Kitchen,Furniture,2,30709.52,15,61419.04,20824.88,76.35,SELL016,SELL016,4.2,6
ORD01570,2025-05-08 20:00:00,Processing,CUST0175,Male,Surat,Gujarat,PROD0055,Technology Product 55,Books,Technology,1,29930.49,5,29930.49,6039.49,149.14,SELL010,SELL010,4.2,
ORD01570,2025-05-08 20:00:00,Processing,CUST0175,Male,Surat,Gujarat,PROD0040,Audio Product 40,Electronics,Audio,1,39621.19,0,39621.19,16357.53,414.9,SELL037,SELL037,3.6,
ORD01570,2025-05-08 20:00:00,Processing,CUST0175,Male,Surat,Gujarat,PROD0013,Education Product 13,Books,Education,1,14386.31,0,14386.31,3662.64,51.07,SELL011,SELL011,3.8,
ORD01570,2025-05-08 20:00:00,Processing,CUST0175,Male,Surat,Gujarat,PROD0023,Audio Product 23,Electronics,Audio,1,42260.31,0,42260.31,17863.09,416.1,SELL005,SELL005,3.8,
ORD01571,2025-12-29 02:00:00,Delivered,CUST0250,Male,New Delhi,Delhi,PROD0076,Makeup Product 76,Beauty,Makeup,1,1675.05,10,1675.05,574.3,158.49,SELL018,SELL018,4.1,5
ORD01572,2025-07-21 09:00:00,Delivered,CUST0175,Male,Surat,Gujarat,PROD0012,Audio Product 12,Electronics,Audio,1,2999.74,15,2999.74,968.68,46.73,SELL021,SELL021,4.2,2
ORD01572,2025-07-21 09:00:00,Delivered,CUST0175,Male,Surat,Gujarat,PROD0017,Fiction Product 17,Books,Fiction,2,15651.7,0,31303.4,10902.86,72.83,SELL032,SELL032,3.9,10
ORD01573,2025-01-11 11:00:00,Delivered,CUST0177,Male,Mumbai,Maharashtra,PROD0033,Haircare Product 33,Beauty,Haircare,1,23662.64,15,23662.64,7580.42,81.74,SELL005,SELL005,3.8,3
ORD01574,2025-07-03 15:00:00,Cancelled,CUST0161,Male,Vijayawada,Andhra Pradesh,PROD0023,Audio Product 23,Electronics,Audio,4,40147.29,5,160589.16,63000.28,38.2,SELL009,SELL009,4.2,
ORD01574,2025-07-03 15:00:00,Cancelled,CUST0161,Male,Vijayawada,Andhra Pradesh,PROD0066,Haircare Product 66,Beauty,Haircare,1,43922.73,5,43922.73,12011.51,427.33,SELL028,SELL028,4.0,
ORD01575,2025-05-02 10:00:00,Delivered,CUST0222,Female,New Delhi,Delhi,PROD0010,Fitness Product 10,Sports,Fitness,1,18353.92,0,18353.92,3710.37,177.76,SELL021,SELL021,4.2,10
ORD01576,2025-08-24 02:00:00,Delivered,CUST0229,Female,Madurai,Tamil Nadu,PROD0065,Haircare Product 65,Beauty,Haircare,2,46258.11,5,92516.22,25906.98,81.37,SELL003,SELL003,4.7,5
ORD01577,2025-04-21 19:00:00,Delivered,CUST0026,Male,New Delhi,Delhi,PROD0069,Education Product 69,Books,Education,1,15498.17,0,15498.17,4452.5,487.69,SELL039,SELL039,4.8,8
ORD01578,2025-02-28 13:00:00,Cancelled,CUST0268,Female,Warangal,Telangana,PROD0068,Appliances Product 68,Home & Kitchen,Appliances,3,13795.73,15,41387.19,13554.63,51.5,SELL023,SELL023,4.2,
ORD01579,2025-10-13 17:00:00,Delivered,CUST0205,Male,Vadodara,Gujarat,PROD0062,Fiction Product 62,Books,Fiction,2,14484.02,0,28968.04,6292.52,30.84,SELL010,SELL010,4.2,5
ORD01580,2025-03-21 20:00:00,Delivered,CUST0230,Female,New Delhi,Delhi,PROD0067,Accessories Product 67,Electronics,Accessories,2,3758.96,10,7517.92,1564.88,43.53,SELL015,SELL015,3.9,4
ORD01581,2025-11-03 18:00:00,Delivered,CUST0267,Male,Visakhapatnam,Andhra Pradesh,PROD0037,Haircare Product 37,Beauty,Haircare,1,44213.93,5,44213.93,13402.77,449.1,SELL039,SELL039,4.8,5
ORD01582,2025-09-27 16:00:00,Delivered,CUST0195,Male,Bengaluru,Karnataka,PROD0098,Appliances Product 98,Home & Kitchen,Appliances,2,47387.29,0,94774.58,29370.42,173.03,SELL032,SELL032,3.9,9
ORD01583,2025-04-17 09:00:00,Delivered,CUST0206,Female,Surat,Gujarat,PROD0084,Skincare Product 84,Beauty,Skincare,3,44959.28,0,134877.84,44485.41,45.22,SELL038,SELL038,4.3,2
ORD01583,2025-04-17 09:00:00,Delivered,CUST0206,Female,Surat,Gujarat,PROD0057,Women Product 57,Fashion,Women,1,33249.27,20,33249.27,2707.14,231.41,SELL023,SELL023,4.2,4
ORD01583,2025-04-17 09:00:00,Delivered,CUST0206,Female,Surat,Gujarat,PROD0027,Women Product 27,Fashion,Women,1,46062.68,5,46062.68,11401.2,254.1,SELL014,SELL014,4.3,8
ORD01584,2025-12-19 17:00:00,Delivered,CUST0254,Female,Pune,Maharashtra,PROD0048,Sportswear Product 48,Sports,Sportswear,1,11057.78,10,11057.78,3823.96,35.93,SELL019,SELL019,4.9,8
ORD01585,2025-06-22 10:00:00,Delivered,CUST0149,Male,Visakhapatnam,Andhra Pradesh,PROD0005,Accessories Product 5,Electronics,Accessories,4,40927.72,10,163710.88,35589.44,342.93,SELL033,SELL033,5.0,5
ORD01586,2025-11-20 14:00:00,Delivered,CUST0206,Female,Surat,Gujarat,PROD0051,Men Product 51,Fashion,Men,1,42913.65,10,42913.65,9684.08,392.81,SELL014,SELL014,4.3,10
ORD01587,2025-10-25 02:00:00,Delivered,CUST0016,Male,Madurai,Tamil Nadu,PROD0029,Skincare Product 29,Beauty,Skincare,1,14840.07,20,14840.07,-106.2,160.65,SELL002,SELL002,4.5,4
ORD01588,2025-05-19 13:00:00,Delivered,CUST0161,Male,Vijayawada,Andhra Pradesh,PROD0046,Makeup Product 46,Beauty,Makeup,1,37759.16,5,37759.16,10993.06,98.28,SELL034,SELL034,4.7,2
ORD01588,2025-05-19 13:00:00,Delivered,CUST0161,Male,Vijayawada,Andhra Pradesh,PROD0013,Education Product 13,Books,Education,1,14386.31,0,14386.31,3662.64,219.98,SELL010,SELL010,4.2,9
ORD01589,2025-01-20 11:00:00,Delivered,CUST0147,Female,Surat,Gujarat,PROD0014,Technology Product 14,Books,Technology,2,41510.88,5,83021.76,27090.64,376.19,SELL006,SELL006,4.5,3
ORD01589,2025-01-20 11:00:00,Delivered,CUST0147,Female,Surat,Gujarat,PROD0024,Sportswear Product 24,Sports,Sportswear,1,42002.53,5,42002.53,17234.66,325.65,SELL017,SELL017,3.6,7
ORD01589,2025-01-20 11:00:00,Delivered,CUST0147,Female,Surat,Gujarat,PROD0047,Accessories Product 47,Electronics,Accessories,2,29937.77,0,59875.54,26678.3,62.64,SELL033,SELL033,5.0,6
ORD01590,2025-04-22 18:00:00,Delivered,CUST0093,Male,Nagpur,Maharashtra,PROD0082,Skincare Product 82,Beauty,Skincare,1,47328.2,5,47328.2,16086.32,405.84,SELL040,SELL040,4.9,10
ORD01591,2025-05-25 09:00:00,Delivered,CUST0283,Male,Hyderabad,Telangana,PROD0089,Skincare Product 89,Beauty,Skincare,1,15473.91,15,15473.91,2648.5,119.95,SELL017,SELL017,3.6,3
ORD01591,2025-05-25 09:00:00,Delivered,CUST0283,Male,Hyderabad,Telangana,PROD0072,Fiction Product 72,Books,Fiction,1,3784.14,5,3784.14,907.69,247.15,SELL005,SELL005,3.8,10
ORD01591,2025-05-25 09:00:00,Delivered,CUST0283,Male,Hyderabad,Telangana,PROD0020,Education Product 20,Books,Education,1,25547.3,0,25547.3,11370.53,64.63,SELL020,SELL020,4.6,7
ORD01592,2025-12-14 12:00:00,Delivered,CUST0195,Male,Bengaluru,Karnataka,PROD0078,Fitness Product 78,Sports,Fitness,2,25261.1,5,50522.2,15557.16,210.12,SELL016,SELL016,4.2,3
ORD01592,2025-12-14 12:00:00,Delivered,CUST0195,Male,Bengaluru,Karnataka,PROD0098,Appliances Product 98,Home & Kitchen,Appliances,1,40279.2,15,40279.2,7577.12,400.34,SELL002,SELL002,4.5,5
ORD01593,2025-11-12 04:00:00,Delivered,CUST0298,Female,Kozhikode,Kerala,PROD0077,Haircare Product 77,Beauty,Haircare,2,16881.9,10,33763.8,5400.98,222.33,SELL010,SELL010,4.2,5
ORD01594,2025-02-02 01:00:00,Delivered,CUST0149,Male,Visakhapatnam,Andhra Pradesh,PROD0067,Accessories Product 67,Electronics,Accessories,3,3341.3,20,10023.9,1094.34,294.31,SELL008,SELL008,3.9,3
ORD01594,2025-02-02 01:00:00,Delivered,CUST0149,Male,Visakhapatnam,Andhra Pradesh,PROD0014,Technology Product 14,Books,Technology,1,37141.31,15,37141.31,9175.75,190.65,SELL007,SELL007,4.3,3
ORD01595,2025-10-28 21:00:00,Delivered,CUST0228,Male,New Delhi,Delhi,PROD0001,Audio Product 1,Electronics,Audio,2,22941.01,10,45882.02,13570.36,409.14,SELL037,SELL037,3.6,9
ORD01596,2025-09-27 06:00:00,Delivered,CUST0235,Male,Nagpur,Maharashtra,PROD0098,Appliances Product 98,Home & Kitchen,Appliances,1,47387.29,0,47387.29,14685.21,389.35,SELL018,SELL018,4.1,10
ORD01596,2025-09-27 06:00:00,Delivered,CUST0235,Male,Nagpur,Maharashtra,PROD0050,Skincare Product 50,Beauty,Skincare,1,26641.98,20,26641.98,7555.81,311.83,SELL030,SELL030,4.3,8
ORD01597,2025-08-19 08:00:00,Delivered,CUST0110,Female,Mumbai,Maharashtra,PROD0058,Education Product 58,Books,Education,1,31678.86,0,31678.86,7314.51,137.52,SELL015,SELL015,3.9,2
ORD01597,2025-08-19 08:00:00,Delivered,CUST0110,Female,Mumbai,Maharashtra,PROD0001,Audio Product 1,Electronics,Audio,1,25490.01,0,25490.01,9334.18,326.13,SELL040,SELL040,4.9,7
ORD01597,2025-08-19 08:00:00,Delivered,CUST0110,Female,Mumbai,Maharashtra,PROD0078,Fitness Product 78,Sports,Fitness,1,22602.04,15,22602.04,5119.52,37.95,SELL020,SELL020,4.6,9
ORD01598,2025-06-29 07:00:00,Cancelled,CUST0231,Male,Visakhapatnam,Andhra Pradesh,PROD0051,Men Product 51,Fashion,Men,1,40529.56,15,40529.56,7299.99,68.17,SELL016,SELL016,4.2,
ORD01599,2025-02-18 05:00:00,Delivered,CUST0209,Male,Visakhapatnam,Andhra Pradesh,PROD0008,Men Product 8,Fashion,Men,1,20281.05,20,20281.05,5156.69,218.0,SELL018,SELL018,4.1,9
ORD01600,2025-11-22 20:00:00,Delivered,CUST0194,Male,Kozhikode,Kerala,PROD0009,Decor Product 9,Home & Kitchen,Decor,1,44596.4,10,44596.4,10331.58,220.49,SELL030,SELL030,4.3,8
ORD01601,2025-08-28 00:00:00,Delivered,CUST0234,Male,Madurai,Tamil Nadu,PROD0029,Skincare Product 29,Beauty,Skincare,1,15767.58,15,15767.58,821.31,309.89,SELL031,SELL031,3.6,9
ORD01601,2025-08-28 00:00:00,Delivered,CUST0234,Male,Madurai,Tamil Nadu,PROD0084,Skincare Product 84,Beauty,Skincare,2,38215.39,15,76430.78,16169.16,238.75,SELL013,SELL013,5.0,9
ORD01602,2025-08-15 03:00:00,Delivered,CUST0038,Male,Madurai,Tamil Nadu,PROD0036,Skincare Product 36,Beauty,Skincare,1,47334.06,0,47334.06,18462.64,474.06,SELL006,SELL006,4.5,3
ORD01602,2025-08-15 03:00:00,Delivered,CUST0038,Male,Madurai,Tamil Nadu,PROD0079,Education Product 79,Books,Education,1,12034.77,5,12034.77,4679.23,240.44,SELL023,SELL023,4.2,4
ORD01602,2025-08-15 03:00:00,Delivered,CUST0038,Male,Madurai,Tamil Nadu,PROD0004,Makeup Product 4,Beauty,Makeup,1,25044.52,10,25044.52,3790.33,273.92,SELL015,SELL015,3.9,10
ORD01602,2025-08-15 03:00:00,Delivered,CUST0038,Male,Madurai,Tamil Nadu,PROD0022,Skincare Product 22,Beauty,Skincare,2,9216.42,20,18432.84,4904.46,465.04,SELL037,SELL037,3.6,10
ORD01603,2025-12-15 00:00:00,Shipped,CUST0246,Male,Chennai,Tamil Nadu,PROD0097,Women Product 97,Fashion,Women,2,7892.47,5,15784.94,2452.84,114.65,SELL040,SELL040,4.9,
ORD01603,2025-12-15 00:00:00,Shipped,CUST0246,Male,Chennai,Tamil Nadu,PROD0008,Men Product 8,Fashion,Men,3,25351.31,0,76053.93,30680.85,211.38,SELL026,SELL026,4.3,
ORD01603,2025-12-15 00:00:00,Shipped,CUST0246,Male,Chennai,Tamil Nadu,PROD0040,Audio Product 40,Electronics,Audio,3,35659.07,10,106977.21,37186.23,334.37,SELL008,SELL008,3.9,
ORD01604,2025-08-07 22:00:00,Processing,CUST0156,Male,New Delhi,Delhi,PROD0026,Furniture Product 26,Home & Kitchen,Furniture,2,30709.52,15,61419.04,20824.88,206.77,SELL036,SELL036,4.3,
ORD01604,2025-08-07 22:00:00,Processing,CUST0156,Male,New Delhi,Delhi,PROD0096,Fitness Product 96,Sports,Fitness,3,41611.69,0,124835.07,38712.9,322.22,SELL022,SELL022,3.5,
ORD01605,2025-05-14 22:00:00,Delivered,CUST0048,Male,Kozhikode,Kerala,PROD0016,Technology Product 16,Books,Technology,3,31531.66,5,94594.98,36362.61,470.5,SELL031,SELL031,3.6,4
ORD01606,2025-04-28 10:00:00,Delivered,CUST0245,Female,Chennai,Tamil Nadu,PROD0018,Women Product 18,Fashion,Women,1,30229.46,10,30229.46,4238.21,306.1,SELL022,SELL022,3.5,2
ORD01607,2025-05-15 12:00:00,Delivered,CUST0190,Female,Mysuru,Karnataka,PROD0058,Education Product 58,Books,Education,3,28510.97,10,85532.91,12439.86,325.34,SELL007,SELL007,4.3,5
ORD01607,2025-05-15 12:00:00,Delivered,CUST0190,Female,Mysuru,Karnataka,PROD0002,Skincare Product 2,Beauty,Skincare,1,3080.28,0,3080.28,694.42,440.75,SELL021,SELL021,4.2,2
ORD01608,2025-10-04 12:00:00,Delivered,CUST0051,Male,Mysuru,Karnataka,PROD0017,Fiction Product 17,Books,Fiction,2,14086.53,10,28173.06,7772.52,184.76,SELL039,SELL039,4.8,4
ORD01609,2025-12-08 02:00:00,Shipped,CUST0025,Female,Nizamabad,Telangana,PROD0008,Men Product 8,Fashion,Men,1,24083.74,5,24083.74,8959.38,427.66,SELL021,SELL021,4.2,
ORD01609,2025-12-08 02:00:00,Shipped,CUST0025,Female,Nizamabad,Telangana,PROD0011,Haircare Product 11,Beauty,Haircare,1,38779.62,0,38779.62,10342.43,148.62,SELL030,SELL030,4.3,
ORD01610,2025-04-29 00:00:00,Delivered,CUST0045,Male,Vijayawada,Andhra Pradesh,PROD0025,Women Product 25,Fashion,Women,2,26966.71,10,53933.42,18478.3,206.47,SELL034,SELL034,4.7,10
ORD01611,2025-09-02 04:00:00,Delivered,CUST0208,Female,Mumbai,Maharashtra,PROD0034,Fitness Product 34,Sports,Fitness,1,12988.69,10,12988.69,2077.59,473.65,SELL034,SELL034,4.7,9
ORD01612,2025-06-12 23:00:00,Delivered,CUST0186,Male,Hyderabad,Telangana,PROD0068,Appliances Product 68,Home & Kitchen,Appliances,1,16230.27,0,16230.27,6952.75,223.01,SELL036,SELL036,4.3,7
ORD01613,2025-09-04 12:00:00,Delivered,CUST0063,Other,Kozhikode,Kerala,PROD0004,Makeup Product 4,Beauty,Makeup,1,27827.24,0,27827.24,6573.05,84.69,SELL010,SELL010,4.2,9
ORD01614,2025-11-17 19:00:00,Delivered,CUST0163,Male,Vijayawada,Andhra Pradesh,PROD0032,Furniture Product 32,Home & Kitchen,Furniture,1,41497.76,5,41497.76,16857.33,61.83,SELL010,SELL010,4.2,6
ORD01615,2025-10-01 04:00:00,Processing,CUST0072,Male,Surat,Gujarat,PROD0014,Technology Product 14,Books,Technology,1,39326.09,10,39326.09,11360.53,246.71,SELL012,SELL012,4.8,
ORD01616,2025-06-14 05:00:00,Cancelled,CUST0291,Female,Kozhikode,Kerala,PROD0033,Haircare Product 33,Beauty,Haircare,1,26446.48,5,26446.48,10364.26,387.26,SELL017,SELL017,3.6,
ORD01617,2025-12-27 23:00:00,Delivered,CUST0220,Male,Surat,Gujarat,PROD0010,Fitness Product 10,Sports,Fitness,1,17436.22,5,17436.22,2792.67,41.42,SELL015,SELL015,3.9,2
ORD01617,2025-12-27 23:00:00,Delivered,CUST0220,Male,Surat,Gujarat,PROD0040,Audio Product 40,Electronics,Audio,1,37640.13,5,37640.13,14376.47,255.08,SELL034,SELL034,4.7,7
ORD01618,2025-12-24 05:00:00,Shipped,CUST0199,Male,Madurai,Tamil Nadu,PROD0046,Makeup Product 46,Beauty,Makeup,1,39746.48,0,39746.48,12980.38,365.22,SELL037,SELL037,3.6,
ORD01619,2025-07-31 05:00:00,Processing,CUST0060,Female,Mumbai,Maharashtra,PROD0019,Technology Product 19,Books,Technology,1,45644.29,0,45644.29,19388.22,281.54,SELL013,SELL013,5.0,
ORD01620,2025-09-08 14:00:00,Shipped,CUST0291,Female,Kozhikode,Kerala,PROD0026,Furniture Product 26,Home & Kitchen,Furniture,3,30709.52,15,92128.56,31237.32,178.45,SELL023,SELL023,4.2,
ORD01620,2025-09-08 14:00:00,Shipped,CUST0291,Female,Kozhikode,Kerala,PROD0078,Fitness Product 78,Sports,Fitness,1,21272.5,20,21272.5,3789.98,413.58,SELL023,SELL023,4.2,
ORD01621,2025-09-03 21:00:00,Delivered,CUST0033,Female,Bengaluru,Karnataka,PROD0091,Audio Product 91,Electronics,Audio,1,16046.77,20,16046.77,1131.86,214.68,SELL034,SELL034,4.7,10
ORD01622,2025-02-22 05:00:00,Delivered,CUST0054,Male,Nizamabad,Telangana,PROD0027,Women Product 27,Fashion,Women,2,46062.68,5,92125.36,22802.4,199.9,SELL002,SELL002,4.5,4
ORD01623,2025-03-27 20:00:00,Delivered,CUST0296,Male,Chennai,Tamil Nadu,PROD0022,Skincare Product 22,Beauty,Skincare,1,10944.49,5,10944.49,4180.3,366.57,SELL008,SELL008,3.9,5
ORD01624,2025-06-30 09:00:00,Delivered,CUST0219,Other,New Delhi,Delhi,PROD0009,Decor Product 9,Home & Kitchen,Decor,1,49551.55,0,49551.55,15286.73,168.62,SELL040,SELL040,4.9,2
ORD01625,2025-09-08 19:00:00,Delivered,CUST0083,Male,Mumbai,Maharashtra,PROD0009,Decor Product 9,Home & Kitchen,Decor,1,44596.4,10,44596.4,10331.58,196.14,SELL011,SELL011,3.8,5
ORD01626,2025-01-17 16:00:00,Delivered,CUST0042,Female,Kochi,Kerala,PROD0017,Fiction Product 17,Books,Fiction,1,15651.7,0,15651.7,5451.43,354.34,SELL009,SELL009,4.2,8
ORD01627,2025-05-04 10:00:00,Delivered,CUST0067,Female,Nizamabad,Telangana,PROD0025,Women Product 25,Fashion,Women,2,25468.56,15,50937.12,15482.0,330.68,SELL018,SELL018,4.1,2
ORD01628,2025-08-11 18:00:00,Delivered,CUST0059,Female,Vadodara,Gujarat,PROD0054,Audio Product 54,Electronics,Audio,1,37504.93,5,37504.93,12116.2,452.93,SELL026,SELL026,4.3,8
ORD01629,2025-05-08 06:00:00,Shipped,CUST0005,Male,Ahmedabad,Gujarat,PROD0003,Smartphones Product 3,Electronics,Smartphones,1,29304.34,5,29304.34,8115.51,302.73,SELL025,SELL025,3.9,
ORD01630,2025-01-15 03:00:00,Delivered,CUST0283,Male,Hyderabad,Telangana,PROD0075,Laptops Product 75,Electronics,Laptops,2,38981.14,0,77962.28,27371.88,31.69,SELL027,SELL027,3.7,9
ORD01631,2025-12-01 19:00:00,Cancelled,CUST0010,Female,New Delhi,Delhi,PROD0013,Education Product 13,Books,Education,1,12228.36,15,12228.36,1504.69,362.92,SELL013,SELL013,5.0,
ORD01631,2025-12-01 19:00:00,Cancelled,CUST0010,Female,New Delhi,Delhi,PROD0094,Accessories Product 94,Electronics,Accessories,1,23425.2,0,23425.2,7269.14,106.44,SELL024,SELL024,4.4,
ORD01632,2025-06-16 16:00:00,Shipped,CUST0025,Female,Nizamabad,Telangana,PROD0039,Audio Product 39,Electronics,Audio,1,11420.8,0,11420.8,4156.66,56.92,SELL016,SELL016,4.2,
ORD01633,2025-06-24 23:00:00,Processing,CUST0090,Male,Ahmedabad,Gujarat,PROD0012,Audio Product 12,Electronics,Audio,2,2999.74,15,5999.48,1937.36,180.09,SELL022,SELL022,3.5,
ORD01633,2025-06-24 23:00:00,Processing,CUST0090,Male,Ahmedabad,Gujarat,PROD0015,Sportswear Product 15,Sports,Sportswear,2,6921.76,5,13843.52,4452.5,360.94,SELL028,SELL028,4.0,
ORD01634,2025-05-22 17:00:00,Delivered,CUST0228,Male,New Delhi,Delhi,PROD0046,Makeup Product 46,Beauty,Makeup,2,37759.16,5,75518.32,21986.12,85.33,SELL001,SELL001,4.5,9
ORD01634,2025-05-22 17:00:00,Delivered,CUST0228,Male,New Delhi,Delhi,PROD0069,Education Product 69,Books,Education,1,13948.35,10,13948.35,2902.68,429.29,SELL035,SELL035,4.6,10
ORD01634,2025-05-22 17:00:00,Delivered,CUST0228,Male,New Delhi,Delhi,PROD0065,Haircare Product 65,Beauty,Haircare,2,48692.75,0,97385.5,30776.26,316.3,SELL020,SELL020,4.6,9
ORD01635,2025-11-02 05:00:00,Delivered,CUST0187,Male,Kochi,Kerala,PROD0042,Education Product 42,Books,Education,1,20311.13,10,20311.13,7866.78,430.72,SELL029,SELL029,3.6,3
ORD01636,2025-04-25 00:00:00,Delivered,CUST0281,Male,New Delhi,Delhi,PROD0057,Women Product 57,Fashion,Women,1,39483.51,5,39483.51,8941.38,288.26,SELL007,SELL007,4.3,4
ORD01636,2025-04-25 00:00:00,Delivered,CUST0281,Male,New Delhi,Delhi,PROD0033,Haircare Product 33,Beauty,Haircare,3,26446.48,5,79339.44,31092.78,458.43,SELL023,SELL023,4.2,6
ORD01636,2025-04-25 00:00:00,Delivered,CUST0281,Male,New Delhi,Delhi,PROD0042,Education Product 42,Books,Education,2,22567.92,0,45135.84,20247.14,193.86,SELL003,SELL003,4.7,9
ORD01637,2025-07-14 22:00:00,Delivered,CUST0104,Male,Surat,Gujarat,PROD0026,Furniture Product 26,Home & Kitchen,Furniture,2,36128.85,0,72257.7,31663.54,345.66,SELL028,SELL028,4.0,4
