review_id,order_id,customer_id,rating,sentiment,review_date
REV01388,ORD01913,CUST0217,4,Positive,2025-02-10
REV01389,ORD01914,CUST0105,3,Neutral,2025-06-24
REV01390,ORD01915,CUST0076,5,Positive,2026-01-05
REV01391,ORD01916,CUST0299,2,Negative,2025-10-19
REV01392,ORD01917,CUST0275,4,Positive,2025-03-03
REV01393,ORD01918,CUST0210,5,Positive,2025-09-22
REV01394,ORD01919,CUST0127,5,Positive,2025-11-23
REV01395,ORD01920,CUST0017,5,Positive,2025-07-21
REV01396,ORD01921,CUST0005,4,Positive,2025-03-25
REV01397,ORD01922,CUST0113,5,Positive,2025-12-31
REV01398,ORD01923,CUST0085,5,Positive,2025-12-07
REV01399,ORD01925,CUST0160,4,Positive,2025-10-13
REV01400,ORD01927,CUST0031,3,Neutral,2025-05-10
REV01401,ORD01928,CUST0083,2,Negative,2025-06-12
REV01402,ORD01931,CUST0014,5,Positive,2025-12-03
REV01403,ORD01932,CUST0188,3,Neutral,2025-04-19
REV01404,ORD01933,CUST0212,2,Negative,2025-12-31
REV01405,ORD01934,CUST0139,5,Positive,2025-11-22
REV01406,ORD01937,CUST0025,3,Neutral,2025-08-27
REV01407,ORD01938,CUST0117,4,Positive,2025-10-28
REV01408,ORD01941,CUST0153,5,Positive,2025-05-20
REV01409,ORD01943,CUST0144,5,Positive,2025-01-16
REV01410,ORD01944,CUST0143,5,Positive,2025-08-07
REV01411,ORD01945,CUST0083,4,Positive,2025-01-30
REV01412,ORD01947,CUST0062,5,Positive,2025-02-05
REV01413,ORD01948,CUST0176,1,Negative,2025-05-11
REV01414,ORD01950,CUST0082,3,Neutral,2025-12-19
REV01415,ORD01951,CUST0288,5,Positive,2025-12-08
REV01416,ORD01952,CUST0121,2,Negative,2025-05-03
REV01417,ORD01953,CUST0002,4,Positive,2025-11-11
REV01418,ORD01954,CUST0156,4,Positive,2025-07-03
REV01419,ORD01955,CUST0024,5,Positive,2026-01-01
REV01420,ORD01956,CUST0132,4,Positive,2025-01-22
REV01421,ORD01957,CUST0259,4,Positive,2025-08-24
REV01422,ORD01958,CUST0133,5,Positive,2025-05-14
REV01423,ORD01960,CUST0080,5,Positive,2025-05-22
REV01424,ORD01962,CUST0208,4,Positive,2025-07-07
REV01425,ORD01964,CUST0196,4,Positive,2025-05-21
REV01426,ORD01965,CUST0224,5,Positive,2025-08-26
REV01427,ORD01968,CUST0137,5,Positive,2025-03-09
REV01428,ORD01969,CUST0190,4,Positive,2025-08-26
REV01429,ORD01970,CUST0095,3,Neutral,2025-02-13
REV01430,ORD01971,CUST0003,5,Positive,2025-08-19
REV01431,ORD01972,CUST0018,2,Negative,2025-02-19
REV01432,ORD01973,CUST0135,2,Negative,2025-12-17
REV01433,ORD01974,CUST0211,5,Positive,2025-11-12
REV01434,ORD01977,CUST0222,4,Positive,2025-03-21
REV01435,ORD01978,CUST0060,5,Positive,2025-09-12
REV01436,ORD01980,CUST0196,5,Positive,2025-04-11
REV01437,ORD01981,CUST0019,5,Positive,2025-10-13
REV01438,ORD01983,CUST0109,3,Neutral,2025-05-19
REV01439,ORD01984,CUST0124,4,Positive,2025-03-27
REV01440,ORD01985,CUST0055,3,Neutral,2025-05-31
REV01441,ORD01986,CUST0072,4,Positive,2025-02-17
REV01442,ORD01987,CUST0259,3,Neutral,2025-04-16
REV01443,ORD01989,CUST0201,2,Negative,2025-12-07
REV01444,ORD01991,CUST0260,4,Positive,2025-08-31
REV01445,ORD01992,CUST0190,5,Positive,2025-10-18
REV01446,ORD01993,CUST0171,4,Positive,2025-03-18
REV01447,ORD01994,CUST0007,3,Neutral,2025-01-24
REV01448,ORD01995,CUST0289,3,Neutral,2025-04-06
REV01449,ORD01996,CUST0212,4,Positive,2025-01-30
REV01450,ORD01997,CUST0063,5,Positive,2025-01-20
REV01451,ORD01998,CUST0291,3,Neutral,2025-08-01
REV01452,ORD01999,CUST0256,3,Neutral,2025-07-28
